,Unnamed: 0,Unnamed: 0.1,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,resale_price_norm,year,remaining_lease_years,address,latitude,longitude,mrt_dist,mrt_station,no_of_mrt_within_1km,bus_dist,road_name,bus_stop_code,no_of_bus_within_1km,school_dist,school_name,school_zone,school_type,school_level,school_sap,school_ip,no_of_schools_within_1km
4408,4408,68664,2020-03,JURONG WEST,4 ROOM,338A,TAH CHING RD,04 TO 06,94.0,Model A,2010,1069.0,385000.0,12.86099861,2020,2020,338A TAH CHING RD Singapore,1.3378985,103.7221774,0.7242542277609738,Lakeside,1,0.12900398906395838,Corporation Dr,21609,11,0.46579941067769143,YUAN CHING SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4409,4409,68665,2020-03,JURONG WEST,4 ROOM,337A,TAH CHING RD,10 TO 12,94.0,Model A,2010,1069.0,450000.0,13.01700286,2020,2020,337A TAH CHING RD Singapore,1.337826,103.72293640000001,0.75434403357895,Lakeside,1,0.07229740975452456,Tah Ching Rd,21679,14,0.5035440596444268,YUAN CHING SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4410,4410,68666,2020-03,JURONG WEST,4 ROOM,175A,YUNG KUANG RD,07 TO 09,93.0,Premium Apartment,2015,1130.0,430000.0,12.97154049,2020,2020,175A YUNG KUANG RD Singapore,1.3321786,103.7214497,1.3457925145561962,Lakeside,0,0.13811151905113328,Corporation Rd,21191,8,0.3738984301561057,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4411,4411,68667,2020-03,JURONG WEST,4 ROOM,175B,YUNG KUANG RD,01 TO 03,93.0,Premium Apartment,2015,1130.0,405000.0,12.91164235,2020,2020,175B YUNG KUANG RD Singapore,1.3330091999999998,103.7208393,1.251485494438164,Lakeside,0,0.04515907615025923,Corporation Rd,21191,6,0.4826112876099219,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4412,4412,68668,2020-03,JURONG WEST,5 ROOM,183C,BOON LAY AVE,13 TO 15,112.0,Improved,2015,1126.0,530000.0,13.18063229,2020,2020,183C BOON LAY AVE Singapore,1.3485931,103.7092363,1.1722915073424178,Boon Lay,0,0.10680492256147245,Jurong West Ave 2,21389,4,0.3721181159768902,CORPORATION PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4413,4413,68669,2020-03,JURONG WEST,5 ROOM,268B,BOON LAY DR,01 TO 03,110.0,Improved,2002,,350000.0,12.76568843,2020,2020,268B BOON LAY DR Singapore,1.3477396000000001,103.70794659999999,1.041320204158163,Boon Lay,0,0.2243930636876984,Jurong West Ave 2,21381,7,0.4200513496571938,CORPORATION PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4414,4414,68670,2020-03,JURONG WEST,5 ROOM,204,BOON LAY DR,04 TO 06,120.0,Standard,1976,664.0,360000.0,12.79385931,2020,2020,204 BOON LAY DR Singapore,1.3443655,103.7150948,0.6339816636089965,Lakeside,1,0.10621297713616344,Boon Lay Dr,21451,6,0.28768702951578634,BOON LAY GARDEN PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
4415,4415,68671,2020-03,JURONG WEST,5 ROOM,199,BOON LAY DR,10 TO 12,121.0,Standard,1976,668.0,380000.0,12.84792653,2020,2020,199 BOON LAY DR Singapore,1.3438553,103.71464209999999,0.6857129495858586,Lakeside,1,0.15264499698638578,Corporation Rd,21231,4,0.21452023152480873,BOON LAY GARDEN PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
4416,4416,68672,2020-03,JURONG WEST,5 ROOM,210,BOON LAY PL,07 TO 09,139.0,Adjoined flat,1977,678.0,400000.0,12.89921983,2020,2020,210 BOON LAY PL Singapore,1.348168,103.7130822,0.9612189053695117,Lakeside,1,0.09386602914068498,Boon Lay Pl,21431,4,0.5892139235256949,BOON LAY GARDEN PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
4417,4417,68673,2020-03,JURONG WEST,5 ROOM,367,CORPORATION DR,04 TO 06,122.0,Improved,1997,917.0,480000.0,13.08154138,2020,2020,367 CORPORATION DR Singapore,1.3382646999999999,103.718959,0.6976805454646667,Lakeside,1,0.04158775854887609,Corporation Dr,21611,6,0.1508364314130707,LAKESIDE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4418,4418,68674,2020-03,JURONG WEST,5 ROOM,273A,JURONG WEST AVE 3,10 TO 12,111.0,Improved,2001,970.0,420000.0,12.94800999,2020,2020,273A JURONG WEST AVE 3 Singapore,1.3514846,103.70317390000001,1.4603414819172784,Boon Lay,0,0.09083876703579327,Jurong West Ave 3,27459,7,0.2849986686650905,WESTWOOD SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4419,4419,68675,2020-03,JURONG WEST,5 ROOM,720,JURONG WEST AVE 5,04 TO 06,121.0,Improved,1989,825.0,362000.0,12.79939949,2020,2020,720 JURONG WEST AVE 5 Singapore,1.3444104,103.69765290000001,0.7527235400937355,Pioneer,1,0.17026190585505327,Jurong West Ave 5,27351,7,0.14911447448054607,WEST GROVE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4420,4420,68676,2020-03,JURONG WEST,5 ROOM,681C,JURONG WEST CTRL 1,13 TO 15,115.0,Premium Apartment,2000,951.0,501388.0,13.12513553,2020,2020,681C JURONG WEST CTRL 1 Singapore,1.3446636,103.7046204,0.6850561196659162,Boon Lay,1,0.15398598403339267,Jurong West St 64,22591,4,0.4064612077212098,BOON LAY SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4421,4421,68677,2020-03,JURONG WEST,5 ROOM,271B,JURONG WEST ST 24,04 TO 06,113.0,Premium Apartment,2003,991.0,370000.0,12.82125828,2020,2020,271B JURONG WEST ST 24 Singapore,1.3505448,103.7042823,1.3369073925572799,Boon Lay,0,0.08220490368781373,Jln Bahar,27099,8,0.3812044706975729,CORPORATION PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4422,4422,68678,2020-03,JURONG WEST,5 ROOM,275C,JURONG WEST ST 25,04 TO 06,111.0,Improved,2002,970.0,375000.0,12.834681300000002,2020,2020,275C JURONG WEST ST 25 Singapore,1.3530924,103.70289890000001,1.6416264483166445,Boon Lay,0,0.20573338353697282,Jln Bahar,27101,5,0.14528574177059117,WESTWOOD SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4423,4423,68679,2020-03,JURONG WEST,5 ROOM,275C,JURONG WEST ST 25,13 TO 15,111.0,Improved,2002,970.0,400000.0,12.89921983,2020,2020,275C JURONG WEST ST 25 Singapore,1.3530924,103.70289890000001,1.6416264483166445,Boon Lay,0,0.20573338353697282,Jln Bahar,27101,5,0.14528574177059117,WESTWOOD SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4424,4424,68680,2020-03,JURONG WEST,5 ROOM,553,JURONG WEST ST 42,04 TO 06,133.0,Model A,1985,769.0,395000.0,12.88664104,2020,2020,553 JURONG WEST ST 42 Singapore,1.3532064,103.7190353,1.0134512360216752,Lakeside,0,0.10136966486328847,Jurong West St 42,28551,8,0.3423028291004688,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4425,4425,68681,2020-03,JURONG WEST,5 ROOM,452,JURONG WEST ST 42,01 TO 03,133.0,Model A,1985,,418000.0,12.94323671,2020,2020,452 JURONG WEST ST 42 Singapore,1.3516162,103.7186482,0.8517098143364371,Lakeside,1,0.10699795289189036,Jurong West Ave 1,28401,8,0.32629933902189,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4426,4426,68682,2020-03,JURONG WEST,5 ROOM,555,JURONG WEST ST 42,04 TO 06,134.0,Model A,1985,771.0,411000.0,12.92634849,2020,2020,555 JURONG WEST ST 42 Singapore,1.3536611,103.7186447,1.0719520607787578,Lakeside,0,0.1572803999906907,Jurong West St 42,28551,6,0.4070245762458057,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4427,4427,68683,2020-03,JURONG WEST,5 ROOM,408,JURONG WEST ST 42,04 TO 06,139.0,Model A-Maisonette,1984,,452000.0,13.02143746,2020,2020,408 JURONG WEST ST 42 Singapore,1.3548105,103.72262669999999,1.1902252558557458,Lakeside,0,0.1707403376727467,Jurong Rd,28151,4,0.3889260323766206,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4428,4428,68684,2020-03,JURONG WEST,5 ROOM,415,JURONG WEST ST 42,04 TO 06,136.0,Model A,1985,,415000.0,12.9360338,2020,2020,415 JURONG WEST ST 42 Singapore,1.3528733999999998,103.72500240000001,1.0653690419152668,Lakeside,0,0.06869905904645347,Jurong West St 42,28571,8,0.4110817881597058,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4429,4429,68685,2020-03,JURONG WEST,5 ROOM,653B,JURONG WEST ST 61,13 TO 15,111.0,Improved,2002,980.0,465000.0,13.04979268,2020,2020,653B JURONG WEST ST 61 Singapore,1.3362107,103.69674599999999,0.1762095865744018,Pioneer,1,0.056786966810053525,Pioneer Rd Nth,22469,7,0.34389284427556843,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4430,4430,68686,2020-03,JURONG WEST,5 ROOM,653A,JURONG WEST ST 61,07 TO 09,110.0,Improved,2002,979.0,470000.0,13.06048797,2020,2020,653A JURONG WEST ST 61 Singapore,1.3369441999999998,103.69656529999999,0.12288095172944143,Pioneer,1,0.05740184125117828,Pioneer Rd Nth,22469,7,0.3447957903727138,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4431,4431,68687,2020-03,JURONG WEST,5 ROOM,649A,JURONG WEST ST 61,13 TO 15,110.0,Improved,2000,956.0,468000.0,13.05622357,2020,2020,649A JURONG WEST ST 61 Singapore,1.3379636000000001,103.6974699,0.03585835757906543,Pioneer,1,0.029463165662885857,Jurong West St 63,22529,10,0.19473006739259804,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4432,4432,68688,2020-03,JURONG WEST,5 ROOM,602,JURONG WEST ST 62,10 TO 12,115.0,Premium Apartment,2001,959.0,485000.0,13.09190417,2020,2020,602 JURONG WEST ST 62 Singapore,1.3393331,103.70036529999999,0.3774038434829215,Pioneer,1,0.14003745133713225,Jurong West St 62,22241,5,0.17119885757989844,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4433,4433,68689,2020-03,JURONG WEST,5 ROOM,662B,JURONG WEST ST 64,13 TO 15,110.0,Improved,2001,965.0,535000.0,13.19002203,2020,2020,662B JURONG WEST ST 64 Singapore,1.3372538999999999,103.7032838,0.31996005234144226,Boon Lay,2,0.05982934997075857,Jurong West St 63,22501,5,0.2570992386599455,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4434,4434,68690,2020-03,JURONG WEST,5 ROOM,677A,JURONG WEST ST 64,01 TO 03,110.0,Premium Apartment,2008,1048.0,410000.0,12.92391244,2020,2020,677A JURONG WEST ST 64 Singapore,1.3456877,103.7048921,0.7925894030493386,Boon Lay,1,0.1373842160994902,Jurong West Ave 4,22411,5,0.5100535309077932,BOON LAY SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
4435,4435,68691,2020-03,JURONG WEST,5 ROOM,661D,JURONG WEST ST 64,16 TO 18,110.0,Improved,2001,966.0,520000.0,13.16158409,2020,2020,661D JURONG WEST ST 64 Singapore,1.3365327,103.70452790000002,0.2727721611054413,Boon Lay,2,0.08072158975329134,Jurong West St 64,22491,4,0.3053091449438624,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4436,4436,68692,2020-03,JURONG WEST,5 ROOM,662B,JURONG WEST ST 64,04 TO 06,110.0,Improved,2001,965.0,450000.0,13.01700286,2020,2020,662B JURONG WEST ST 64 Singapore,1.3372538999999999,103.7032838,0.31996005234144226,Boon Lay,2,0.05982934997075857,Jurong West St 63,22501,5,0.2570992386599455,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4437,4437,68693,2020-03,JURONG WEST,5 ROOM,661B,JURONG WEST ST 64,04 TO 06,110.0,Improved,2001,965.0,492500.0,13.10724974,2020,2020,661B JURONG WEST ST 64 Singapore,1.3359591999999998,103.7055457,0.29740060131342866,Boon Lay,2,0.16320539944424306,Jurong West St 64,22491,5,0.392027696669678,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4438,4438,68694,2020-03,JURONG WEST,5 ROOM,661C,JURONG WEST ST 64,13 TO 15,110.0,Improved,2001,965.0,485000.0,13.09190417,2020,2020,661C JURONG WEST ST 64 Singapore,1.3363283000000001,103.70504809999998,0.26877849436908136,Boon Lay,2,0.1026974804492546,Jurong West St 64,22491,4,0.349453006286621,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4439,4439,68695,2020-03,JURONG WEST,5 ROOM,660B,JURONG WEST ST 64,01 TO 03,110.0,Improved,2001,965.0,438000.0,12.98997419,2020,2020,660B JURONG WEST ST 64 Singapore,1.3362048999999998,103.7042111,0.3224694652115219,Boon Lay,2,0.12879022391287454,Jurong West St 64,22491,5,0.25782963072084475,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4440,4440,68696,2020-03,JURONG WEST,5 ROOM,658C,JURONG WEST ST 65,01 TO 03,112.0,Improved,2001,965.0,426000.0,12.96219463,2020,2020,658C JURONG WEST ST 65 Singapore,1.3368488,103.7004561,0.34892566379903295,Pioneer,1,0.07043127537862871,Jurong West St 63,22511,6,0.07580592567528596,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4441,4441,68697,2020-03,JURONG WEST,5 ROOM,658A,JURONG WEST ST 65,13 TO 15,112.0,Improved,2001,963.0,425000.0,12.95984445,2020,2020,658A JURONG WEST ST 65 Singapore,1.3368458,103.700999,0.40766227833191604,Pioneer,1,0.1038647898945195,Jurong West St 63,22511,5,0.1361548326157359,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4442,4442,68698,2020-03,JURONG WEST,5 ROOM,659D,JURONG WEST ST 65,01 TO 03,110.0,Improved,2001,965.0,450000.0,13.01700286,2020,2020,659D JURONG WEST ST 65 Singapore,1.3365071000000002,103.7025824,0.42952460890960587,Boon Lay,2,0.13866649978269413,Jurong West St 63,22501,6,0.14759576774350497,JURONG WEST SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
4443,4443,68699,2020-03,JURONG WEST,5 ROOM,609,JURONG WEST ST 65,07 TO 09,115.0,Premium Apartment,2001,963.0,468000.0,13.05622357,2020,2020,609 JURONG WEST ST 65 Singapore,1.3380078000000002,103.7005988,0.35566536724955145,Pioneer,1,0.06938255623470306,Jurong West St 63,22511,8,0.15867612553276764,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4444,4444,68700,2020-03,JURONG WEST,5 ROOM,636,JURONG WEST ST 65,04 TO 06,110.0,Improved,2001,968.0,420000.0,12.94800999,2020,2020,636 JURONG WEST ST 65 Singapore,1.3421492,103.6978996,0.5036738405830276,Pioneer,1,0.07108271389572393,Jurong West Ave 4,22351,5,0.2930493617788529,WEST GROVE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4445,4445,68701,2020-03,JURONG WEST,5 ROOM,631,JURONG WEST ST 65,10 TO 12,110.0,Improved,2001,968.0,460000.0,13.03898177,2020,2020,631 JURONG WEST ST 65 Singapore,1.3435825000000001,103.7002748,0.7325317895537579,Pioneer,1,0.17058918244503526,Jurong West Ave 4,22341,7,0.17907467843979558,WEST GROVE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4446,4446,68702,2020-03,JURONG WEST,5 ROOM,672A,JURONG WEST ST 65,04 TO 06,110.0,Improved,2002,979.0,372888.0,12.82903339,2020,2020,672A JURONG WEST ST 65 Singapore,1.3438789,103.70091020000001,0.7943734425971196,Pioneer,1,0.11614664141950344,Jurong West Ave 4,22341,8,0.22193711841320823,BOON LAY SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4447,4447,68703,2020-03,JURONG WEST,5 ROOM,634,JURONG WEST ST 65,04 TO 06,110.0,Improved,2001,968.0,400000.0,12.89921983,2020,2020,634 JURONG WEST ST 65 Singapore,1.3430779,103.69882709999999,0.6240329172758982,Pioneer,1,0.09442771576345896,Jurong West Ave 4,22351,6,0.16465233050808123,WEST GROVE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4448,4448,68704,2020-03,JURONG WEST,5 ROOM,734,JURONG WEST ST 73,07 TO 09,124.0,Improved,1995,891.0,395000.0,12.88664104,2020,2020,734 JURONG WEST ST 73 Singapore,1.3456216,103.70043559999999,0.9481935432815826,Pioneer,1,0.0612347010815977,Jurong West Ave 4,22349,8,0.17956684844257512,WESTWOOD PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4449,4449,68705,2020-03,JURONG WEST,5 ROOM,811,JURONG WEST ST 81,01 TO 03,126.0,Improved,1993,874.0,385000.0,12.86099861,2020,2020,811 JURONG WEST ST 81 Singapore,1.3466882,103.6964772,1.0110049806739465,Pioneer,0,0.14584706738997558,Jurong West St 72,27341,6,0.2882571806200599,PIONEER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4450,4450,68706,2020-03,JURONG WEST,5 ROOM,817,JURONG WEST ST 81,07 TO 09,128.0,Improved,1993,871.0,418000.0,12.94323671,2020,2020,817 JURONG WEST ST 81 Singapore,1.3445672,103.69584329999999,0.7894172121731299,Pioneer,1,0.025448728607787508,Jurong West Ave 5,27359,5,0.3494724766348287,WEST GROVE PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,4
4451,4451,68707,2020-03,JURONG WEST,5 ROOM,822,JURONG WEST ST 81,01 TO 03,128.0,Improved,1993,873.0,350000.0,12.76568843,2020,2020,822 JURONG WEST ST 81 Singapore,1.3468512,103.6935818,1.1090422459397775,Pioneer,0,0.07522238787942177,Jurong West St 81,27409,10,0.2146703586568634,PIONEER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
4452,4452,68708,2020-03,JURONG WEST,5 ROOM,909,JURONG WEST ST 91,10 TO 12,122.0,Improved,1989,814.0,380000.0,12.84792653,2020,2020,909 JURONG WEST ST 91 Singapore,1.3412034,103.6864671,1.2802524315043573,Pioneer,0,0.07190329170722567,Jurong West St 91,27539,6,0.21082111569118456,XINGNAN PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4453,4453,68709,2020-03,JURONG WEST,5 ROOM,923,JURONG WEST ST 92,07 TO 09,122.0,Improved,1989,814.0,408000.0,12.91902245,2020,2020,923 JURONG WEST ST 92 Singapore,1.3396353,103.6899027,0.8644663795663641,Pioneer,1,0.07984165043997489,Jurong West St 92,27159,8,0.24841531023873736,JUYING PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4454,4454,68710,2020-03,JURONG WEST,5 ROOM,975,JURONG WEST ST 93,07 TO 09,132.0,Improved,1989,823.0,415000.0,12.9360338,2020,2020,975 JURONG WEST ST 93 Singapore,1.3403059,103.6935564,0.5215462031626149,Pioneer,1,0.07613747749823097,Jurong West St 93,27519,7,0.6055718254063794,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4455,4455,68711,2020-03,JURONG WEST,5 ROOM,989D,JURONG WEST ST 93,16 TO 18,110.0,Premium Apartment,2008,1049.0,480000.0,13.08154138,2020,2020,989D JURONG WEST ST 93 Singapore,1.335564,103.69546679999999,0.31731446446403255,Pioneer,1,0.09323168020937626,Pioneer Rd Nth,22461,5,0.49950472359508086,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
4456,4456,68712,2020-03,JURONG WEST,5 ROOM,988A,JURONG WEST ST 93,16 TO 18,110.0,Premium Apartment,2008,1049.0,480000.0,13.08154138,2020,2020,988A JURONG WEST ST 93 Singapore,1.3361976,103.6957732,0.24375390652574921,Pioneer,1,0.05468749056293265,Pioneer Rd Nth,22461,6,0.4505224513933026,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4457,4457,68713,2020-03,JURONG WEST,5 ROOM,986B,JURONG WEST ST 93,04 TO 06,112.0,Premium Apartment,2008,1049.0,466000.0,13.05194091,2020,2020,986B JURONG WEST ST 93 Singapore,1.337174,103.6954757,0.2223921921222184,Pioneer,1,0.11181889782373006,Pioneer Rd Nth,22451,7,0.4288933492590899,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4458,4458,68714,2020-03,JURONG WEST,5 ROOM,138C,YUAN CHING RD,16 TO 18,108.0,DBSS,2014,1123.0,720000.0,13.48700649,2020,2020,138C YUAN CHING RD Singapore,1.3284519,103.72382590000001,1.7901753016530657,Lakeside,0,0.10399703036678731,Corporation Dr,21569,7,0.21868587369253165,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4459,4459,68715,2020-03,JURONG WEST,5 ROOM,138A,YUAN CHING RD,07 TO 09,105.0,DBSS,2014,1123.0,650000.0,13.38472764,2020,2020,138A YUAN CHING RD Singapore,1.3280482,103.7245901,1.829974514244423,Chinese Garden,0,0.035503555530525734,Yuan Ching Rd,21761,5,0.2598831870992113,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4460,4460,68716,2020-03,JURONG WEST,5 ROOM,138D,YUAN CHING RD,04 TO 06,108.0,DBSS,2014,1123.0,645000.0,13.377005599999999,2020,2020,138D YUAN CHING RD Singapore,1.3284768,103.7232324,1.776210198740987,Lakeside,0,0.0386386133495611,Corporation Dr,21569,7,0.24020076772702795,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4461,4461,68717,2020-03,JURONG WEST,5 ROOM,138A,YUAN CHING RD,13 TO 15,108.0,DBSS,2014,1122.0,695000.0,13.45166712,2020,2020,138A YUAN CHING RD Singapore,1.3280482,103.7245901,1.829974514244423,Chinese Garden,0,0.035503555530525734,Yuan Ching Rd,21761,5,0.2598831870992113,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4462,4462,68718,2020-03,JURONG WEST,5 ROOM,156,YUNG LOH RD,07 TO 09,128.0,Improved,1996,899.0,445000.0,13.00582956,2020,2020,156 YUNG LOH RD Singapore,1.3278214,103.7216224,1.8306346342730013,Lakeside,0,0.1471369143242102,Yung Ho Rd,21551,9,0.40915453503751237,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4463,4463,68719,2020-03,JURONG WEST,5 ROOM,179,YUNG SHENG RD,10 TO 12,116.0,Improved,2001,961.0,470000.0,13.06048797,2020,2020,179 YUNG SHENG RD Singapore,1.3338698,103.7208167,1.1557843812452195,Lakeside,0,0.0708683086227706,Corporation Rd,21199,6,0.5479714545128955,JURONG SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4464,4464,68720,2020-03,JURONG WEST,EXECUTIVE,679A,JURONG WEST CTRL 1,10 TO 12,134.0,Premium Apartment,2000,952.0,628000.0,13.35029545,2020,2020,679A JURONG WEST CTRL 1 Singapore,1.3442905,103.70579670000001,0.6305348697230574,Boon Lay,1,0.11248438173825609,Jln Boon Lay,21371,4,0.4289877495911736,RIVER VALLEY HIGH SCHOOL,WEST,GOVERNMENT SCHOOL,MIXED LEVELS,Yes,Yes,3
4465,4465,68721,2020-03,JURONG WEST,EXECUTIVE,471,JURONG WEST ST 41,10 TO 12,149.0,Maisonette,1985,767.0,585000.0,13.27936713,2020,2020,471 JURONG WEST ST 41 Singapore,1.3485733,103.7222452,0.5054930632257338,Lakeside,1,0.15254977466979996,Jurong West St 41,28611,11,0.13166689431190245,SHUQUN PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
4466,4466,68722,2020-03,JURONG WEST,EXECUTIVE,405,JURONG WEST ST 42,10 TO 12,157.0,Maisonette,1985,774.0,610000.0,13.32121424,2020,2020,405 JURONG WEST ST 42 Singapore,1.354425,103.7216021,1.1333907886854269,Lakeside,0,0.156427942130095,Jurong Rd,28151,3,0.328256616828287,HUA YI SECONDARY SCHOOL,WEST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
4467,4467,68723,2020-03,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,13 TO 15,132.0,Apartment,2001,964.0,570000.0,13.25339164,2020,2020,656B JURONG WEST ST 61 Singapore,1.3359758999999998,103.69937,0.2853688455678595,Pioneer,1,0.18070681679372072,Boon Lay Way,22551,8,0.10637299691019218,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4468,4468,68724,2020-03,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,13 TO 15,133.0,Apartment,2001,964.0,550000.0,13.21767356,2020,2020,656B JURONG WEST ST 61 Singapore,1.3359758999999998,103.69937,0.2853688455678595,Pioneer,1,0.18070681679372072,Boon Lay Way,22551,8,0.10637299691019218,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4469,4469,68725,2020-03,JURONG WEST,EXECUTIVE,656D,JURONG WEST ST 61,07 TO 09,132.0,Apartment,2002,,545000.0,13.20854107,2020,2020,656D JURONG WEST ST 61 Singapore,1.3356430000000001,103.69986750000001,0.3515413270854598,Pioneer,1,0.11440189731495486,Boon Lay Way,22551,8,0.1338363938086573,FRONTIER PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
4470,4470,68726,2020-03,JURONG WEST,EXECUTIVE,613,JURONG WEST ST 62,10 TO 12,134.0,Premium Apartment,2001,958.0,560000.0,13.23569206,2020,2020,613 JURONG WEST ST 62 Singapore,1.3397711,103.7006368,0.428677071727524,Pioneer,1,0.14465909230473523,Jurong West St 62,22241,6,0.21433646416531624,JURONG WEST PRIMARY SCHOOL,WEST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
